@relation _home_sebastiao_sebastiao_red_exemplo1

@attribute text string
@attribute @@class@@ {semRacismoN1,racismoN1}

@data
'outr utro tro, ro, o, t , ta tam tamb ambe mbé bém ém ́m e m es esp espa span panc anca ncad cado ado, do, o, f , fo foi foi oi a i am ama amar marr arra rrad rado ado do a o a a u a um um um c m ca cav cava aval valo alo lo p o pe pel pelo elos los os p s pe pé pés és, ́s, s, o , on ond onde nde de e e em em em s m se seg segu egui guid uida ida da f a fi fiz fize izer zera eram ram am o m o o a o an ani anim nima imal mal al c l co cor corr orre rrer rer. er. ',semRacismoN1
'balo alot lote otel tell elli lli li d i de den denu enun nunc unci ncia cia ia a a at ata ataq taqu aque ques ues es r s ra rac raci acis cist ista stas tas as d s du dur dura uran rant ante nte te j e jo jog jogo ogo go d o do do do n o ni nic nice ice ce p e pe pel pelo elo lo f o fr fra fran ranc ance ncê cês ês ̂s h s ht htt http ttps tps: ps:/ s:// ://b //bi /bit bitl itly tly. ly.i y.is .is/ is/2 s/2j /2jl 2jlq jlqn lqnx qnx2 nx2 x2 2  # #b #ba #bal balo alot lote otel tell elli lli li # i #r #ra #rac raci acis cism ismo smo mo # o #f #fu #fut fute uteb tebo ebol ',semRacismoN1
'vou ou b u bo boi boic oico icot cota otar tar ar a r a a c a ca cas casa asa sa d a do dos dos os f s fr fri frio rios ios os d s de dep depo epoi pois ois is d s da da da t a tr tri tris rist iste ste te c e ce cen cena ena na d a de de de r e ra rac raci acis cism ismo smo mo q o qu que que ue e e el ele eles les es c s ca cau caus ausa usar sara aram ram am # m #r #ra #rac raci acis cism ismo ',semRacismoN1
'mãe ãe ̃e d e di diz diz iz q z qu que que ue c e co coo coor oord orde rden dena enad nado ador dor or d r de de de e e es esc esco scol cola ola la p a pe ped pedi ediu diu iu p u pa par para ara ra e a el ela ela la ‘ a ‘d ‘da ‘dar dar ar u r um um um j m je jei jeit eito ito’ to’ o’ n ’ no no no c o ca cab cabe abel belo elo lo d o da da da f a fi fil filh ilha ',semRacismoN1
'bras rasi asil sile ilei leir eiro iro ro t o te tem tem em e m em em em r m re rel rela elac laç aça çã ̧ão ão ̃o a o ao aos aos os a s am ame amer meri eric rica ican cano anos nos. os. s. l . la lá lá á e ́ el ele eles les es s s sa sã são ão ̃o c o co con cons onsi nsid side ider dera erad rado ados ',semRacismoN1
'mesm esmo smo mo d o de dec decr ecre cret reto eto to p o pr pre prev reve evê vê ê a ̂ a a p a pr pro proi roib oibi ibic biç iça çã ̧ão ão ̃o i o in ind inde ndef defi efin fini inid nida ida da d a de de de e e en ent entr ntra trad rada ada da d a de de de s e si sí sír íri ́rio rios ios os q s qu que que ue t e te ten tent enta ntam tam am f m fu fug fugi ugir gir ir d r da da da g a gu gue guer uerr erra rra ra n a no nos nos os e s eu eua ',semRacismoN1
'quan uant anta ntas tas as a s av avo avó vós ós ́s n s ne neg negr egra gras ras as v s vo voc voce ocê cês ês ̂s j s ja já já á v ́ vi vir vira iram ram am e m em em em a m al alg algu lgum guma uma ma n a no nov nove ovel vela ela la ( a (n (na (nã não ão ̃o v o va val vale ale le s e so sob sobr obre bre re e e es esc escr scra crav ravi avid vida idao dao) ao)? ',semRacismoN1
'@gel gele eled lede edes des: es: s: a : al alu alun luno unos nos os d s de de de m e me med medi edic dici icin cina ina na d a da da da u a un unb unb nb a b ac acu acus cusa usam sam am p m pr pro prof rofe ofes fess esso ssor sor or d r de de de a e as ass asse ssé séd édi ́dio dio io e o e e p e pr pre prec reco econ conc once ncei ceit eito ',semRacismoN1
'dia ia e a em em em m m me mem memo emó mór óri ́ria ria ia a a à às às ̀s v s vi ví vít íti ́tim tima imas mas as d s do do do # o #h #ho #hol holo oloc loca ocau caus aust usto sto: to: o: c : ch che chef hefe efe fe d e da da da # a #o #on #onu onu nu a u af afi afir firm irma rma ma q a qu que que ue # e #a #an #ant anti ntis tiss isse ssem semi emit miti itis tism ismo smo mo e o e e # e #r #ra #rac raci acis cism ismo smo mo c o co con cont onti ntin tinu inua nuam uam am c m cr cre cres resc esce scen cend endo ndo do h o ht htt http ttp: tp:/ p:// ://b //bi /bit bit. it.l t.ly .ly/ ly/2 y/2j /2jm 2jmd jmdc mdcu dcu9 cu9 ',semRacismoN1
'escr scri crit rito itor tor or e r é é é a ́ ac acu acus cusa usad sado ado do d o de de de r e ra rac raci acis cism ismo smo mo p o po por por or t r tr tre trec rech echo cho ho e o em em em b m bi bio biog iogr ogra graf rafi afia fia ia d a de de de c e cl cla clar lari aric rice ice ce l e li lis lisp ispe spec pect ecto ctor tor or h r ht htt http ttp: tp:/ p:// ://o //ow /ow. ow.l w.ly .ly/ ly/o y/oo /ood oods ods3 ds30 s308 308z 08ze 8zeh zehc ehc hc c  # #g #ge #gel gele eled lede edes des es # s #r #ra #rac raci acis cism ismo smo mo # o #c #ca #car caro arol roli olin lina inam nama amar mari aria riad iade adej deje ejes jesu esus ',semRacismoN1
'dia ia 2 a 22 22 22 d 2 de de de f e fe fev feve ever vere erei reir eiro iro ro d o de de de 2 e 20 201 2017 017, 17, 7, p , pe pel pela elas las as 1 s 18 18h 18h, 8h, h, o , o o s o so sos sos os r s ra rac raci acis cism ismo smo mo a o ap apr apre pres rese esen sent enta nta ta o a o o l o li liv livr ivro vro ro \" o \"r \"ra \"rac raci acis cism ismo smo mo e o e e d e di dis disc iscr scri crim rimi imin mina inac naç aça çã ̧ão ão: ̃o: o: a : a a l a le lei lei ei d i da da. da.. a... ',semRacismoN1
'usar sar ar a r as as as p s pe per perd erda rdas das as p s pa par para ara ra r a re ref refi efin fina inar nar ar a r a a p a pa pac paci acie ciê iên ênc ̂nci ncia cia. ia. a. u . us usa usar sar ar a r as as as f s fa fal falh alha lhas has as p s pa par para ara ra e a es esc escu scul culp ulpi lpir pir ir a r a a s a se ser sere eren reni enid nida idad dade ade. de. ',semRacismoN1
'o #r #ra #rac raci acis cism ismo smo mo n o na nã não ão ̃o e o é é é d ́ da da da n a na nat natu atur ture urez reza eza za h a hu hum huma uman mana ana. na. a. e . el ele ele le e e é é é s ́ se sem seme emea mead eado ado do n o no nos nos os c s co cor cora orac raç aço çõ ̧õe ões ̃es es e s e e m e me men ment ente ntes tes es d s de de de c e cr cri cria rian ianc anç nça ças ̧as as e s e e j e jo jov jove oven vens ens. ns.. s... ... .. h . ht htt http ttps tps: ps:/ s:// ://w //ww /www www. ww.i w.in .ins inst nsta stag tagr agra gram ram. am.c m.co .com com/ om/p m/p/ /p/b p/bp /bpw bpwg pwgf wgfs gfsh fshj shjc hjcb jcbt cbt/ bt/ ',semRacismoN1
'com om o m o o p o pa pas pass assa ssar sar ar d r do do do t o te tem temp empo mpo, po, o, q , qu qua quan uand ando ndo do u o um um um d m de del dele eles les es t s te ten tent enta nta ta s a su sub subi ubir bir ir a r a a e a es esc esca scad cada ada, da, a, o , o o r o re res rest esta stan tant ante nte te o e o o a o at ata atac taca aca, ca, a, c , co com com om i m in int intu ntui tuit uito ito to d o de de de i e im imp impe mped pedi edir dir ir o r os os os c s ch cho choq hoqu oque ques ues es d s do dol dolo olor loro oros roso osos sos. os. ',semRacismoN1
'um g m gr gru grup rupo upo po d o de de de q e qu qua quat uatr atro tro ro m o ma mac maca acac caco acos cos os e s é é é c ́ co col colo oloc loca ocad cado ado do e o em em em u m um um um h m ha hab habi abit bita itat tat at a t ar art arti rtif tifi ific fici icia cial ial, al, l, e , em em em c m cu cuj cujo ujo jo c o ce cen cent entr ntro tro ro h o ha há há á u ́ um uma uma ma e a es esc esca scad cada ada, da, a, a , ac aci acim cima ima ma d a da da da q a qu qua qual ual al e l es est esta stá tá á u ́ um um um c m ca cac cach acho cho ho d o de de de b e ba ban bana anan nana anas nas. as. ',semRacismoN1
'into ntol tole oler lera erâ rân ânc ̂nci ncia cia ia r a re rel reli elig ligi igio gios iosa osa sa o a ou ou ou # u #r #ra #rac raci acis cism ismo smo ',semRacismoN1
'@ana anap napa apau paul aula ulal lalo alou louz ouza uza za p a pr pre prec reco econ conc once ncei ceit eito ito to d o di dis disf isfa sfar farc arç rça çad ̧ado ado do d o de de de h e hu hum humo umor mor or e r é é é p ́ pr pre prec reco econ conc once ncei ceit eito ito to # o #r #re #red rede edeb debb ebbb bbb bb # b #b #bb #bbb bbb1 bb17 b17 17 # 7 #p #pr #pre prec reco econ conc once ncei ceit eito ',semRacismoN1
'pelo elo lo d o di dir dire irei reit eito ito to a o à à à v ̀ vi vid vida ida da d a de de de n e ne neg negr egra gras ras as e s e e n e ne neg negr egro gros ros os e s e e # e #l #lg #lgb lgbt gbt\' bt\'s t\'s! \'s! s! # ! #m #ma #man mand anda ndat dato atop topr opre pres rese esen sent ente nte te n e no no no a o at ato ato to c o co con cont ontr ntra tra ra a a a a # a #h #ho #hom homo omof mofo ofob fobi obia bia ia e a e e o e o o # o #r #ra #rac raci acis cism ismo smo mo a o ag ago agor gora ora! ',semRacismoN1
'quan uand ando ndo do n o nu nú núm úme ́mer mero ero ro d o de de de h e ho hom homi omic mici icí cíd ídi ́dio dios ios os d s de de de m e mu mul mulh ulhe lher here eres res es n s ne neg negr egra gras ras as a s au aum aume umen ment ento ntou tou ou 5 u 54 54\% 54\% 4\% e \% e e q e qu qua quas uase ase se n e ni nin ning ingu ngue gué uém ém ́m s m se se se i e im imp impo mpor port orto rtou tou ou c u co com ',semRacismoN1
'o #p #pr #pre prec reco econ conc once ncei ceit eito ito to e o é é é u ́ um um um f m fa far fard ardo rdo do q o qu que que ue c e co con conf onfu nfun fund unde nde de o e o o p o pa pas pass assa ssad sado ado, do, o, a , am ame amea meac eaç aça ça ̧a o a o o # o #f #fu #fut futu utur turo uro ro e o e e t e to tor torn orna rna na o a o o p o pr pre pres rese esen sent ente nte te i e in ina inac nace aces cess essi ssí sív íve ́vel vel\\ el\\\" l\\\" \\\" m \" ma may maya aya ya a a an ang ange ngel gelo elou ',semRacismoN1
'\"eu eu s u so sou sou ou u u um um um m m mu muc muç uçu çul ̧ulm ulma lman mano ano, no, o, p , po por por or f r fa fav favo avor vor, or, r, n , na nã não ão ̃o m o me me me o e od ode odei deie eie. ie.\" ',semRacismoN1
'\"nos nos os e s es est esta stad tado ados dos os u s un uni unid nido idos dos os d s da da da a a am ame amé mér éri ́ric rica ica, ca, a, o , os os os c s ca cas caso asos sos os d s de de de r e ra rac raci acis cism ismo smo mo n o na nas nas as e s es esc esco scol cola olas las as p s pr pro prol roli olif life ifer fera eram ram am d m da dan dand ando ndo do o o or ori orig rige igem gem em a m a a t a te tes test este stem temu emun munh unho nhos hos os d s de de de c e cr cri cria rian ianc anç nça ças ̧as. as.. s... ',semRacismoN1
'raci acis cism ismo smo mo n o na na na e a es esc esco scol cola ola la – a – – c – ca cam cami amin minh inho nhos hos os d s da da da r a re rep repo epor port orta rtag tage agem gem em h m ht htt http ttp: tp:/ p:// ://l //ln /ln. ln.i n.is .is/ is/7 s/7v /7vp 7vp8 vp8m p8m 8m m  # #g #ge #gel gele eled lede edes des es # s #r #ra #rac raci acis cism ismo smo mo # o #r #ra #rac raci acis cism ismo smon mona onae naes aesc esco scol cola ola la b a by by by # y #g #ge #gel gele eled lede edes des es v s vi via via ia @ a @c @c0 @c0n c0nv 0nve nvey ',semRacismoN1
'são ão ̃o 6 o 60 60 60 m 0 mi mil mil il p l po por por or a r an ano ano. no. o. 5 . 50 50\% 50\% 0\% s \% sa sã são ão ̃o j o jo jov jove oven vens ens! ns! s! d ! de des dess esse sses ses es 5 s 50 50\% 50\%, 0\%, \%, 7 , 77 77 77 s 7 sa sã são ão ̃o n o ne neg negr egro gros ros os e s e e n e ne neg negr egra gras ras. as. s. n . no no no b o br bra bras rasi asil sil il m l ma mat mata ata- ta-s a-se -se se m e ma mai mais ais is q s qu que que ue p e pa pai paí aís íse ́ses ses es e s em em em g m gu gue guer uerr erra rra ra c a ci civ civi ivil vil! ',semRacismoN1
'\"nun nunc unca nca ca e a é é é t ́ ta tar tard arde rde de d e de dem dema emai mais ais is p s pa par para ara ra d a de des desc esco scon cons onst nstr stru trui ruir uir ir p r pr pre prec reco econ conc once ncei ceit eito itos tos. os. s. m . ma mas mas as e s é é é p ́ pr pre prec reci ecis ciso iso so r o re rec reco econ conh onhe nhec hece ecer cer er q r qu que que ue v e vc vc vc o c os os os t s te tem tem. ',semRacismoN1
'o sb sbt sbt bt e t es esc esco scol colh olhe lhe he \" e \"a \"a \"a d a de ded dedo edo\" do\" o\" s \" se seu seus eus us p s pr pro prof rofi ofis fiss issi ssio sion iona onai nais ais, is, s, n , na nã não ão ̃o s o su sur surp urpr rpre pree reen eend ende nde. de. e. n . no noj nojo ojo jo ! o ! ! n ! no noj nojo ojo jo ! o ! ! # ! #r #ra #rac raci acis cism ismo smo& mo&g o&go &gol golp olpi lpis pism ismo smo mo e o é é é a ́ a a c a ca car cara ara ra d a do do do b o ba bau baú aú ú ! ',semRacismoN1
'os q s qu qua quat uatr atro tro ro a o ad ade adep dept epto ptos tos os d s do do do c o ch che chel hels else lsea sea ea a a ac acu acus cusa usad sado ados dos os d s de de de r e ra rac raci acis cism ismo smo mo f o fo for fora oram ram am c m co con cond onde nden dena enad nado ados dos os a s a a p a pe pen pena enas nas as d s de de de p e pr pri pris risa isã são ão ̃o c o co com com om p m pe pen pena ena na s a su sus susp uspe spen pens ensa ',semRacismoN1
'fica ica ca e a ex exp expl xpli plí líc íci ́cit cita ita, ta, a, a , as ass assi ssim sim, im, m, a , a a n a ne nec nece eces cess essi ssid sida idad dade ade de d e de de de r e re rev reve ever vert erte rter ter er e r es ess essa ssa sa s a si sit situ itua tuac uaç aça çã ̧ão ão ̃o q o qu que que ue a e af afe afet feta eta ta m a mu mui muit uita itas tas as v s vi vid vida idas das. ',semRacismoN1
'\"ban band andi ndid dido ido do b o bo bom bom om e m é é é b ́ ba ban band andi ndid dido ido do m o mo mor mort orto rto\" to\"? o\"? \"? s ? se se se f e fo fos foss osse sse se a e as ass assi ssim sim, im, m, a , a a c a ch cha chac haci acin cina ina na t a te ter teri eria ria ia i a in ini iní níc íci ́cio cio io e o em em em b m br bra bras rasi así síl íli ́lia lia. ia. a. m . ma mas mas as e s é é é p ́ pr pre prec reci ecis ciso iso, so, o, t , ta tam tamb ambe mbé bém ém, ́m, m, t , te ter ter er o r o o b o bo bom bom om s m se sen sens enso nso so d o de de de s e sa sab sabe aber ber er q r qu que que ue b e ba ban band andi ndid dido ido do b o bo bom bom om e m é é é b ́ ba ban band andi ndid dido ido do p o pr pre pres reso eso. so. o. p . po poi pois ois is e s el ele eles les es n s na nã não ão ̃o s o sa sã são ão ̃o v o vi ví vít íti ́tim tima imas mas. ',semRacismoN1
'em s m se seg segu egun gund undo ndo do l o lu lug luga ugar gar, ar, r, p , pa par para ara ra m a mo mos most ostr stra trar rar ar a r a a e a el ele eles les es q s qu que que ue a e a a m a ma mai maio aior iori oria ria ia d a do dos dos os a s al alu alun luno unos nos os d s de de de n e no nos noss ossa ssa sa e a es esc esco scol cola ola la n a na nã não ão ̃o c o co com comp ompa mpac pact actu ctua tua ua c a co com com om a m at ati atit titu itud tude udes des es d s di dis disc iscr scri crim rimi imin mina inat nato ató tór óri ́ria rias ias as e s e e v e vi vio viol iole olen lent enta ntas tas, as, s, d , de de de m e mo mod modo odo do q o qu que que ue e e ex exi exig xigi igir gire irem remo emos mos os p s pu pun puni unic niç iço çõ ̧õe ões ̃es es a s ao aos aos os r s re res resp espo spon pons onsa nsá sáv áve ́vei veis eis is d s da da da d a di dir dire iret reto etor tori oria ria ia d a da da da e a es esc esco scol cola ola la e a e e d e de de de t e to tod toda odas das as a s as as as a s au aut auto utor tori orid rida idad dade ades des es e s es esc esco scol cola olar lare ares res, es, s, c , ca cas caso aso so p o pe per pers ersi rsis sist ista stam tam am n m ne nes ness essa ssa sa d a di dis disp ispo spos posi osic siç iça çã ̧ão ão. ',semRacismoN1
'o #r #ra #rac raci acis cism ismo smo mo d o do dos dos os b s br bri brit rita itâ tân âni ̂nic nico icos cos os p s pa par para ara ra c a co com com om o m os os os # s #i #im #imi imig migr igra gran rant ante ntes tes es f s fo foi foi oi o i o o p o pr pri prin rinc inci ncip cipa ipal pal al m l mo mot moti otiv tivo ivo vo d o da da da s a sa sai saí aíd ída ́da da d a de de de s e se seu seu eu p u pa pai paí aís ís ́s d s da da da # a #u #un #uni unia niã ião ãoe ̃oeu oeur euro urop rope opei peia eia. ia. a. # . #r #re #rei rein eino inou noun ouni unid nido ',semRacismoN1
'blac lack ack ck f k fr fri frid rida iday day ay u y um um um h m hq hq hq s q so sob sobr obre bre re o e o o n o ne neg negr egro gro ro n o no no no b o br bra bras rasi asil sil il e l e e n e no no no m o mu mun mund undo ndo, do, o, p , po por por or r r ro rob robs obso bson son on m n mo mou mour oura ',semRacismoN1
